-0.772211,-1.31251,-0.72924,-1.64199,-3.12692,-1.04841,-1.2482,-1.47612,-1.13428,-1.54433,-1.72065,0,-2.17569,-2.55734,-1.15219,-2.85238,-1.92026,-1.65436,-2.52248,-2.3009,0,-2.01673,-1.74668,-1.33835,-2.63148,-2.43571
-2.1351,-1.92604,-2.14073,-1.0911,-2.20895,-2.69587,-1.79275,-1.20482,-2.42747,-1.15041,-3.56513,-2.17569,0,-1.61448,-2.86763,-2.24716,-3.35339,-1.05954,-3.59477,-3.59443,0,-3.51138,-0.981463,-2.37403,-1.78217,-0.901474
-2.44574,-2.79075,-2.55854,-1.56845,-1.11955,-3.13242,-2.61077,-1.73307,-3.10971,-1.86994,-3.98061,-2.55734,-1.61448,0,-3.08666,-1.14731,-2.99717,-1.6189,-2.89498,-3.05389,0,-3.16103,-1.6112,-3.19944,-0.803734,-1.43452
-1.17091,-1.81866,-1.19064,-2.26633,-3.58774,-0.973406,-1.79134,-2.09345,-1.38281,-2.18979,-1.2893,-1.15219,-2.86763,-3.08666,0,-3.24495,-1.56339,-2.29036,-2.27362,-1.96468,0,-1.60537,-2.39682,-1.66418,-3.12508,-3.12193
-2.71897,-3.29295,-2.87131,-2.0783,-0.948709,-3.39972,-3.10657,-2.22402,-3.50074,-2.41036,-4.18307,-2.85238,-2.24716,-1.14731,-3.24495,0,-2.8381,-2.14668,-2.53091,-2.77718,0,-2.99153,-2.1653,-3.6538,-1.00882,-2.06287
-1.84053,-2.82217,-1.98212,-2.71353,-3.25753,-1.96464,-2.72915,-2.61566,-2.45186,-2.80793,-2.18015,-1.92026,-3.35339,-2.99717,-1.56339,-2.8381,0,-2.77423,-1.23035,-0.966194,0,-0.782821,-2.88776,-2.77715,-2.94706,-3.49018
-1.60815,-1.588,-1.62762,-0.737838,-2.23172,-2.15604,-1.44293,-0.812265,-1.96809,-0.856748,-2.99937,-1.65436,-1.05954,-1.6189,-2.29036,-2.14668,-2.77423,0,-3.07549,-3.03655,0,-2.92483,-0.756177,-1.97945,-1.75502,-1.24294
-2.40828,-3.4431,-2.58547,-2.99976,-2.9603,-2.69381,-3.31629,-2.96155,-3.1636,-3.18826,-2.99582,-2.52248,-3.59477,-2.89498,-2.27362,-2.53091,-1.23035,-3.07549,0,-0.941485,0,-1.26319,-3.17968,-3.48488,-2.7894,-3.64389
-2.2041,-3.2302,-2.36517,-2.96734,-3.20986,-2.39032,-3.12208,-2.89686,-2.88653,-3.10912,-2.60968,-2.3009,-3.59443,-3.05389,-1.96468,-2.77718,-0.966194,-3.03655,-0.941485,0,0,-0.970545,-3.14739,-3.21641,-2.97246,-3.6887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.94331,-2.92647,-2.07965,-2.86487,-3.41616,-2.01842,-2.84029,-2.76115,-2.52562,-2.95133,-2.16595,-2.01673,-3.51138,-3.16103,-1.60537,-2.99153,-0.782821,-2.92483,-1.26319,-0.970545,0,0,-3.03985,-2.85668,-3.1091,-3.65354
-1.70292,-1.6316,-1.71756,-0.791976,-2.22664,-2.25136,-1.48909,-0.87717,-2.04212,-0.879774,-3.10075,-1.74668,-0.981463,-1.6112,-2.39682,-2.1653,-2.88776,-0.756177,-3.17968,-3.14739,0,-3.03985,0,-2.03738,-1.75542,-1.16765
-1.44659,-0.981979,-1.29433,-2.0104,-3.86167,-1.2887,-1.08208,-1.81789,-0.889277,-1.74711,-1.76945,-1.33835,-2.37403,-3.19944,-1.66418,-3.6538,-2.77715,-1.97945,-3.48488,-3.21641,0,-2.85668,-2.03738,0,-3.32307,-2.71164
-2.51271,-2.92655,-2.63784,-1.69856,-1.01028,-3.20205,-2.74385,-1.85876,-3.21472,-2.01182,-4.0354,-2.63148,-1.78217,-0.803734,-3.12508,-1.00882,-2.94706,-1.75502,-2.7894,-2.97246,0,-3.1091,-1.75542,-3.32307,0,-1.59883
-2.37848,-2.25017,-2.40609,-1.25566,-1.96796,-2.98647,-2.10495,-1.40878,-2.74914,-1.39236,-3.87061,-2.43571,-0.901474,-1.43452,-3.12193,-2.06287,-3.49018,-1.24294,-3.64389,-3.6887,0,-3.65354,-1.16765,-2.71164,-1.59883,0
